SCLA;SCLA-Studies Coll Liberal Arts;10100;Crit Think & Com I;202330;Summer 2023;024;31720;Turco, Jeffrey;64.3%;;;;3.6%;10.7%;;;;;3.6%;;;10.7%;;;;;;;;7.1%;
SCLA;SCLA-Studies Coll Liberal Arts;10100;Crit Think & Com I;202330;Summer 2023;025;31721;Mason, Claire E.;6.7%;16.7%;6.7%;;10.0%;3.3%;10.0%;6.7%;3.3%;3.3%;;3.3%;3.3%;20.0%;;;;;;;;6.7%;
SCLA;SCLA-Studies Coll Liberal Arts;10100;Crit Think & Com I;202330;Summer 2023;026;32442;Leverage, Paula E.;50.0%;10.0%;36.7%;;;;;;;;3.3%;;;;;;;;;;;;
SCLA;SCLA-Studies Coll Liberal Arts;10100;Crit Think & Com I;202330;Summer 2023;027;32807;Conner, Daniel A.;20.7%;13.8%;20.7%;;6.9%;10.3%;20.7%;;;3.4%;;;;;;;;;;;;3.4%;
SCLA;SCLA-Studies Coll Liberal Arts;10200;Crit Think & Com II;202330;Summer 2023;006;29662;Connaughton, Stacey L.;47.8%;8.7%;;;13.0%;;4.3%;8.7%;;;;4.3%;;13.0%;;;;;;;;;
SCLA;SCLA-Studies Coll Liberal Arts;10200;Crit Think & Com II;202330;Summer 2023;027;32029;Renkert, Sarah R.;48.3%;10.3%;24.1%;;3.4%;;6.9%;;;;;;3.4%;;;;;;;;;3.4%;
SCLA;SCLA-Studies Coll Liberal Arts;10200;Crit Think & Com II;202330;Summer 2023;028;32030;Beasley, Melanie M.;60.0%;6.7%;;;;13.3%;13.3%;;;;;;;;;;;;;;;6.7%;
SCLA;SCLA-Studies Coll Liberal Arts;10200;Crit Think & Com II;202330;Summer 2023;029;32031;Renkert, Sarah R.;45.0%;5.0%;40.0%;;5.0%;;5.0%;;;;;;;;;;;;;;;;
SCLA;SCLA-Studies Coll Liberal Arts;10200;Crit Think & Com II;202330;Summer 2023;031;34784;Tosun, Tulin Ece;12.5%;12.5%;50.0%;;;12.5%;;;;;;;;4.2%;;;;;;;;8.3%;
SCLA;SCLA-Studies Coll Liberal Arts;10200;Crit Think & Com II;202330;Summer 2023;032;34785;Tompkins, John C.;96.3%;;;;;;;;;;;;;;;;;;;;;3.7%;
SLHS;SLHS-Speech, Lang&Hear Science;11500;Intro Comm Disorders;202330;Summer 2023;002;12960;Masters, Christi M.;26.7%;20.0%;13.3%;;;6.7%;26.7%;;;;6.7%;;;;;;;;;;;;
SLHS;SLHS-Speech, Lang&Hear Science;51800;Counseling Slp & Aud;202330;Summer 2023;001;29157;Bauer Malandraki, Jaime L.;100.0%;;;;;;;;;;;;;;;;;;;;;;
SLHS;SLHS-Speech, Lang&Hear Science;53300;Medical Speech-Lang Pathology;202330;Summer 2023;001;29294;Wetzel, Dawn E.;100.0%;;;;;;;;;;;;;;;;;;;;;;
SLHS;SLHS-Speech, Lang&Hear Science;54300;Literacy Disorders;202330;Summer 2023;001;29296;Greenwell, Charna T.;23.8%;23.8%;52.4%;;;;;;;;;;;;;;;;;;;;
SLHS;SLHS-Speech, Lang&Hear Science;54900;Cl Prc Sp Lang Path I;202330;Summer 2023;037;33260;Loudermill, Chenell;;;100.0%;;;;;;;;;;;;;;;;;;;;
SLHS;SLHS-Speech, Lang&Hear Science;56501;Vestibular Assessment & Rehab;202330;Summer 2023;001;32802;Newell, Melissa D.;19.0%;;76.2%;;;;;;;;;;;;4.8%;;;;;;;;
SLHS;SLHS-Speech, Lang&Hear Science;64900;Slp Healthcare Extern;202330;Summer 2023;001;13853;Bauer Malandraki, Jaime L.;;;;;;;;;;;;;;;;;100.0%;;;;;;
SOC;SOC-Sociology;10000;Intro Sociology;202330;Summer 2023;008;10744;Kotanko, Adam;86.7%;;;;3.3%;;;;3.3%;3.3%;;;;3.3%;;;;;;;;;
SOC;SOC-Sociology;10000;Intro Sociology;202330;Summer 2023;009;10560;Rudel, Daniel G.;61.7%;13.3%;11.7%;;3.3%;3.3%;3.3%;;;;;;;3.3%;;;;;;;;;
SOC;SOC-Sociology;10000;Intro Sociology;202330;Summer 2023;020;31611;Frame, Nicole M.;53.3%;26.7%;3.3%;;;3.3%;6.7%;;;6.7%;;;;;;;;;;;;;
SOC;SOC-Sociology;10000;Intro Sociology;202330;Summer 2023;021;31657;Ganser, Brittany N.;10.9%;4.7%;75.0%;;;;1.6%;;;;;;;7.8%;;;;;;;;;
SOC;SOC-Sociology;10000;Intro Sociology;202330;Summer 2023;022;31658;Rudel, Daniel G.;45.0%;11.7%;23.3%;;6.7%;1.7%;8.3%;;;;;;;3.3%;;;;;;;;;
SOC;SOC-Sociology;10000;Intro Sociology;202330;Summer 2023;023;34864;Stepniak, Catherine G.;21.7%;6.7%;56.7%;;3.3%;3.3%;5.0%;;;;1.7%;;;1.7%;;;;;;;;;
SOC;SOC-Sociology;10000;Intro Sociology-Honors;202330;Summer 2023;021;31657;Ganser, Brittany N.;;;100.0%;;;;;;;;;;;;;;;;;;;;
SOC;SOC-Sociology;22000;Social Problems;202330;Summer 2023;005;29172;Bell, Mallory J.;29.0%;9.7%;45.2%;;3.2%;;6.5%;3.2%;3.2%;;;;;;;;;;;;;;
SOC;SOC-Sociology;22000;Social Problems;202330;Summer 2023;006;29665;Hamm, Lindsay M.;7.2%;14.5%;26.1%;;13.0%;4.3%;8.7%;2.9%;5.8%;5.8%;;4.3%;1.4%;2.9%;;;;;;;;2.9%;
SOC;SOC-Sociology;31000;Race And Ethnicity;202330;Summer 2023;001;31745;Hosier, Curtis D.;53.0%;;8.4%;;16.9%;;4.8%;2.4%;;1.2%;2.4%;;1.2%;3.6%;;;1.2%;;;;;4.8%;
SOC;SOC-Sociology;32400;Criminology;202330;Summer 2023;001;29023;Pawson, Mark P.;22.7%;21.2%;3.0%;;13.6%;3.0%;16.7%;1.5%;3.0%;7.6%;;1.5%;3.0%;1.5%;;;;;;;;1.5%;
SOC;SOC-Sociology;32800;Criminal Justice;202330;Summer 2023;001;10929;Galloway, Scott D.;26.5%;36.7%;;;6.1%;;12.2%;2.0%;;8.2%;;2.0%;2.0%;2.0%;;;;;;;;2.0%;
SOC;SOC-Sociology;35200;Drugs,Culture,&Society;202330;Summer 2023;001;34695;Pite, Renee;54.0%;10.0%;;;4.0%;10.0%;8.0%;8.0%;;4.0%;;;2.0%;;;;;;;;;;
SOC;SOC-Sociology;38200;Intro Statistics In Sociology;202330;Summer 2023;001;20984;Pite, Renee;21.9%;18.8%;3.1%;;18.8%;;3.1%;6.3%;3.1%;9.4%;;;3.1%;6.3%;;;;;;;;6.3%;
SOC;SOC-Sociology;38300;Intro Research Methods In Soc;202330;Summer 2023;001;29025;Hudgens, Baylee D.;20.0%;8.0%;28.0%;;8.0%;12.0%;12.0%;;8.0%;4.0%;;;;;;;;;;;;;
SPAN;SPAN-Spanish;10100;Spanish Level I;202330;Summer 2023;003;12121;Quiroga Varon, Jhon H.;38.1%;4.8%;9.5%;;9.5%;9.5%;;;;9.5%;;;;9.5%;;;;;;;;9.5%;
SPAN;SPAN-Spanish;10100;Spanish Level I;202330;Summer 2023;004;29013;Parra, Santiago;9.1%;22.7%;9.1%;;13.6%;9.1%;4.5%;4.5%;;;;;;13.6%;;;;;;;;13.6%;
SPAN;SPAN-Spanish;10200;Spanish Level II;202330;Summer 2023;004;12127;Martinez Muela, Javier;14.3%;4.8%;;;23.8%;14.3%;14.3%;4.8%;9.5%;4.8%;;;;;;;;;;;;9.5%;
SPAN;SPAN-Spanish;10200;Spanish Level II;202330;Summer 2023;005;29014;Osorio Castro, Eliza M.;7.1%;;;;14.3%;;35.7%;7.1%;;7.1%;14.3%;7.1%;;7.1%;;;;;;;;;
SPAN;SPAN-Spanish;10200;Spanish Level II;202330;Summer 2023;006;33939;Brito Santos, Thiago;;14.3%;;;7.1%;14.3%;;7.1%;21.4%;;;;;21.4%;;;;;;;;14.3%;
SPAN;SPAN-Spanish;20100;Spanish Level III;202330;Summer 2023;004;14508;Castillo Revelo, Santiago;5.6%;11.1%;;;16.7%;16.7%;5.6%;11.1%;;5.6%;;;5.6%;11.1%;;;5.6%;;;;;5.6%;
SPAN;SPAN-Spanish;20100;Spanish Level III;202330;Summer 2023;007;30046;Zanelli, Dafne;4.8%;;;;23.8%;19.0%;14.3%;9.5%;9.5%;4.8%;4.8%;4.8%;;;;;;;;;;4.8%;
SPAN;SPAN-Spanish;20100;Spanish Level III;202330;Summer 2023;009;30391;Villavicencio Morejon, Marcia N.;9.5%;19.0%;;;14.3%;;4.8%;;33.3%;;;;;9.5%;;;;;;;;9.5%;
SPAN;SPAN-Spanish;20100;Spanish Level III;202330;Summer 2023;010;31458;Alvim Ferreira, Carolina;9.1%;4.5%;;;9.1%;9.1%;9.1%;18.2%;;;;4.5%;;18.2%;;;;;;;;18.2%;
SPAN;SPAN-Spanish;20100;Spanish Level III;202330;Summer 2023;011;32446;Reyes, Nancy J.;25.0%;15.0%;5.0%;;30.0%;10.0%;5.0%;10.0%;;;;;;;;;;;;;;;
SPAN;SPAN-Spanish;20200;Spanish Level IV;202330;Summer 2023;004;14509;Aubeneau, Nelida;18.8%;12.5%;6.3%;;18.8%;;;18.8%;6.3%;;12.5%;;;6.3%;;;;;;;;;
SPAN;SPAN-Spanish;20200;Spanish Level IV;202330;Summer 2023;005;15064;Carmona, Anderson C.;4.8%;19.0%;;;4.8%;23.8%;14.3%;4.8%;9.5%;14.3%;;;;;;;;;;;;4.8%;
SPAN;SPAN-Spanish;20200;Spanish Level IV;202330;Summer 2023;006;31459;Quinones, Agustin;4.8%;;;;19.0%;;4.8%;28.6%;19.0%;;;;4.8%;19.0%;;;;;;;;;
SPAN;SPAN-Spanish;20200;Spanish Level IV;202330;Summer 2023;007;34981;Clavijo, Francisco J.;9.1%;18.2%;;;45.5%;9.1%;;;9.1%;;9.1%;;;;;;;;;;;;
SPAN;SPAN-Spanish;30100;Spanish Level V;202330;Summer 2023;002;14481;Paez Urbano, Kely Y.;37.5%;25.0%;;;12.5%;6.3%;;;;;;;;12.5%;;;;;;;;6.3%;
STAT;STAT-Statistics;11300;Statistics & Society;202330;Summer 2023;006;22870;Crabill, Cheryl L.;20.0%;12.0%;;;8.0%;;;32.0%;4.0%;8.0%;4.0%;;;8.0%;;;;;;;;4.0%;
STAT;STAT-Statistics;30100;Elem Stat Meth;202330;Summer 2023;001;29253;Loria, Jorge E.;7.4%;7.4%;;;29.6%;3.7%;3.7%;11.1%;3.7%;11.1%;;3.7%;3.7%;14.8%;;;;;;;;;
STAT;STAT-Statistics;30100;Elem Stat Meth;202330;Summer 2023;Y01;13978;Munson, Christina E.;25.5%;5.9%;8.8%;;14.2%;3.8%;10.0%;6.7%;1.7%;5.4%;5.9%;0.8%;2.5%;3.8%;0.4%;;;;;;;4.2%;
STAT;STAT-Statistics;30301;Prob & Stat For Business;202330;Summer 2023;002;32032;Porterfield, Pamela F.;8.0%;4.0%;1.3%;;22.7%;16.0%;2.7%;18.7%;8.0%;;10.7%;2.7%;;4.0%;;;;;;;;1.3%;
STAT;STAT-Statistics;35000;Intro To Statistics;202330;Summer 2023;003;24109;Reese, Timothy G.;22.9%;9.5%;2.9%;;12.4%;8.6%;6.7%;3.8%;4.8%;8.6%;1.0%;;1.0%;7.6%;;;;;;;;10.5%;
STAT;STAT-Statistics;41600;Probability;202330;Summer 2023;001;24293;Noack, Christian J.;5.6%;5.6%;5.6%;;5.6%;;16.7%;5.6%;11.1%;33.3%;;5.6%;;5.6%;;;;;;;;;
STAT;STAT-Statistics;41600;Probability;202330;Summer 2023;002;30246;Noack, Christian J.;23.1%;3.8%;5.8%;;13.5%;;23.1%;;1.9%;15.4%;5.8%;;3.8%;;;;;;;;;3.8%;
STAT;STAT-Statistics;50300;Stat Methods Biology;202330;Summer 2023;Y01;24406;Xing, Yan;4.3%;6.5%;;;13.0%;21.7%;10.9%;8.7%;2.2%;10.9%;2.2%;2.2%;4.3%;6.5%;;;2.2%;;;;;4.3%;
STAT;STAT-Statistics;50600;Stat Programming;202330;Summer 2023;001;34101;Keaton, Timothy J.;36.4%;;;;36.4%;;;15.2%;;;3.0%;;;3.0%;;;;;;;;6.1%;
STAT;STAT-Statistics;51100;Statistical Methods;202330;Summer 2023;003;29256;Lee, Kiseop;80.7%;0.7%;1.3%;;13.3%;;;1.3%;;;0.7%;;;0.7%;;;;;;;;1.3%;
STAT;STAT-Statistics;51200;Appl Regr Analysis;202330;Summer 2023;Y01;13178;Zhang, Lingsong;12.0%;9.6%;7.2%;1.2%;20.5%;21.7%;4.8%;4.8%;;;;;;7.2%;;;;;;;;10.8%;
STAT;STAT-Statistics;51400;Design Of Experiment;202330;Summer 2023;001;34074;Zhang, Hao;23.1%;21.2%;1.9%;1.9%;19.2%;11.5%;13.5%;;;1.9%;;;;;;;;;;;;5.8%;
STAT;STAT-Statistics;59000;Internship Seminar;202330;Summer 2023;001;13160;Xie, Jun;;;;;;;;;;;;;;;;;100.0%;;;;;;
STAT;STAT-Statistics;59700;Stat Consulting Seminar;202330;Summer 2023;001;16946;Craig, Bruce A.;100.0%;;;;;;;;;;;;;;;;;;;;;;
STAT;STAT-Statistics;59800;Qualifier Prep Course;202330;Summer 2023;005;13157;Craig, Bruce A.;100.0%;;;;;;;;;;;;;;;;;;;;;;
TDM;TDM-The Data Mine;19000;Data Analysis And Applications;202330;Summer 2023;001;34086;Ward, Mark D.;;;;;;;;;;;;;;;;1.6%;98.4%;;;;;;
TECH;TECH-Technology;12000;Design Thinking In Technology;202330;Summer 2023;005;13805;Kotla, Bhavana;68.8%;6.3%;;;3.1%;3.1%;6.3%;3.1%;;;3.1%;3.1%;;;;;;;;;;3.1%;
TECH;TECH-Technology;12000;Design Thinking In Technology;202330;Summer 2023;SS1;22373;Kotla, Bhavana;75.9%;10.3%;;;;3.4%;3.4%;3.4%;3.4%;;;;;;;;;;;;;;
TECH;TECH-Technology;19900;Spec Topics In Tech;202330;Summer 2023;001;31810;Gan, Dongming;;;;;;;;;;;;;;;3.3%;3.3%;91.8%;1.6%;;;;;
TECH;TECH-Technology;39699;Prof Practice Internship;202330;Summer 2023;CT1;20719;Rawles, Phillip T.;;;;;;;;;;;;;;;;;;;92.9%;7.1%;;;
TECH;TECH-Technology;64600;Anlys Res Ind & Tech;202330;Summer 2023;001;12695;Dyrenfurth, Michael J.;14.3%;7.1%;21.4%;;21.4%;;;14.3%;;;;;;14.3%;7.1%;;;;;;;;
TECH;TECH-Technology;69500;Graduate Professional Practice;202330;Summer 2023;001;16594;Newton, Kathryne A.;;;;;;;;;;;;;;;;;;;100.0%;;;;
TECH;TECH-Technology;69500;Graduate Professional Practice;202330;Summer 2023;003;12851;Elwakil, Emad;;;;;;;;;;;;;;;;;;;100.0%;;;;
TLI;TLI-Technology Ldrshp Innovatn;11200;Foundations Of Org Leadership;202330;Summer 2023;013;32033;Abdinoor, Julie M.;82.0%;;;;16.0%;;;2.0%;;;;;;;;;;;;;;;
TLI;TLI-Technology Ldrshp Innovatn;11200;Foundations Of Org Leadership;202330;Summer 2023;014;32199;Abdinoor, Julie M.;92.9%;;;;7.1%;;;;;;;;;;;;;;;;;;
TLI;TLI-Technology Ldrshp Innovatn;15200;Business Prin Org Leadership;202330;Summer 2023;011;31997;Scott, Regena L.;57.1%;;;;28.6%;;;9.5%;;;;;;2.4%;;;;;;;;2.4%;
TLI;TLI-Technology Ldrshp Innovatn;31500;New Product Development;202330;Summer 2023;001;34073;Little, Stacey E.;41.2%;;41.2%;;;;;;;5.9%;5.9%;;;;;;;;;;;5.9%;
VCS;VCS-Veterinary Clinical Sci;61000;Clinical Training;202330;Summer 2023;001;14130;Scott-Moncrieff, Joanna C.;57.1%;25.7%;;;2.9%;2.9%;8.6%;2.9%;;;;;;;;;;;;;;;
VCS;VCS-Veterinary Clinical Sci;61000;Clinical Training;202330;Summer 2023;042;27283;Scott-Moncrieff, Joanna C.;53.8%;7.7%;;;23.1%;;;;;;;;;;15.4%;;;;;;;;
VCS;VCS-Veterinary Clinical Sci;63000;Cur Topic Vet Clin Sci;202330;Summer 2023;015;16457;Scott-Moncrieff, Joanna C.;63.3%;13.3%;3.3%;;10.0%;;6.7%;;;3.3%;;;;;;;;;;;;;
VCS;VCS-Veterinary Clinical Sci;86100;Small Animal Medicine I;202330;Summer 2023;001;14073;Adams, Larry G.;;;;;;;;;;;;;;;;;91.7%;;;;;;
VCS;VCS-Veterinary Clinical Sci;86100;Small Animal Medicine I;202330;Summer 2023;002;14074;Parnell, Nolie K.;;;;;;;;;;;;;;;;9.1%;81.8%;;;;;;
VIP;VIP-Vertically Integrated Proj;17920;First Year Part In VIP;202330;Summer 2023;053;30645;Mukherjee, Chandrika;38.3%;14.9%;44.7%;;;;2.1%;;;;;;;;;;;;;;;;
VM;VM-Veterinary Medicine;24900;Clinical Rotations III;202330;Summer 2023;001;20742;Brown, Chad R.;64.3%;;;;28.6%;;;7.1%;;;;;;;;;;;;;;;
VM;VM-Veterinary Medicine;24900;Clinical Rotations III;202330;Summer 2023;002;20896;Brown, Chad R.;;;;;;;;;;;;;;;100.0%;;;;;;;;
VM;VM-Veterinary Medicine;39000;Practicum;202330;Summer 2023;001;14051;Brown, Chad R.;14.3%;7.1%;78.6%;;;;;;;;;;;;;;;;;;;;
VM;VM-Veterinary Medicine;45000;Animal Emerg-Disaster Mgmt;202330;Summer 2023;001;12251;Laffoon, Bethany L.;100.0%;;;;;;;;;;;;;;;;;;;;;;
VM;VM-Veterinary Medicine;49000;Appl And Process For VTNE;202330;Summer 2023;001;34709;Smith, Jennifer R.;95.5%;;;;4.5%;;;;;;;;;;;;;;;;;;
VM;VM-Veterinary Medicine;81000;Veterinary Externship;202330;Summer 2023;001;14052;Weisman, James L.;;;;;;;;;;;;;;;;;;;;;;;
WGSS;WGSS-Women Gend&Sexuality Std;28000;Women's Studies: An Introductn;202330;Summer 2023;001;32034;Parker, Caitlyn N.;4.5%;;81.8%;;;;4.5%;;;;;;;4.5%;;;;;;;;4.5%;
WGSS;WGSS-Women Gend&Sexuality Std;28000;Women's Studies: An Introductn;202330;Summer 2023;Y06;27529;Fisher, Judy L.;26.7%;6.7%;40.0%;;3.3%;10.0%;3.3%;3.3%;3.3%;;;3.3%;;;;;;;;;;;
